receiver,sender,sendTime,messageID,pos_x1,pos_y1,spd_x1,spd_y1,spd_z1,acl1,hed_x1,hed_y1,AttackerType
4845,4881,26944.45168098175,11052433,248.05529351467064,206.02464971592548,-1.3495158432751937,9.324099113471032,-1.3495158432751937,-4.4534859748816205,-0.1316033519604806,0.9913024552339038,0
9807,9507,28419.17783388942,23887124,182.69321702540475,587.9710116908683,-1.8902542238096391,13.15650134332122,-1.8902542238096391,0.6945128705791607,0.0247825184169432,0.9996928662248792,0
15393,15417,30016.68699992537,40501146,146.96791443686945,900.2529390770802,5.121629717300205e-06,5.121629717300205e-06,5.121629717300205e-06,4.368096159699447e-05,-0.0001589867257426,-0.9999999873616104,0
24285,24387,32387.34083067052,65447284,139.80599771864482,1076.9356918096398,0.1929225920774679,-2.0585539999641425,0.1929225920774679,-1.9830772505800696,0.0883538109811018,-0.9960891546870267,0
11949,11889,29053.85911554644,30646159,913.5158246599854,850.4670906343391,-9.252690337012147,-8.793085484977814,-9.252690337012147,-0.5486175381002695,-0.8275679922770721,-0.5613654942713312,0
4845,4881,26944.45168098175,11052433,248.05529351467064,206.02464971592548,-1.3495158432751937,9.324099113471032,-1.3495158432751937,-4.4534859748816205,-0.1316033519604806,0.9913024552339038,0
20139,20001,31372.767465462275,54287486,896.8338743053101,684.893043040397,-8.066031973198752,7.968170004276737,-8.066031973198752,-0.7579811253046874,-0.6082697569577185,0.7937303715813061,0
19347,19839,31237.446338105656,52925432,262.2373455010175,171.64373961526204,2.3393722035178763,-14.240067355433196,2.3393722035178763,-0.6907962995182495,0.1581245883759449,-0.9874191686163166,0
2907,2745,51955.8584031525,6031488,257.0470985633794,205.34823209574847,1.807160240453881,-12.4469301817861,1.807160240453881,-0.7584778258437985,0.023074500555849,-0.9997337482670564,0
11409,11649,28950.28590384448,29134057,270.85709404430816,57.89707761523741,-0.6777020424684054,6.13412076382204,-0.6777020424684054,1.645743558619703,-0.0815277351474536,0.9966710733244578,0
9195,9321,28318.724267913472,22776816,131.20774225347344,983.4078228380424,-0.964184602258202,13.019028269285842,-0.964184602258202,0.1399206447145524,0.0721584109226796,0.997393184122046,0
20139,20001,31372.767465462275,54287486,896.8338743053101,684.893043040397,-8.066031973198752,7.968170004276737,-8.066031973198752,-0.7579811253046874,-0.6082697569577185,0.7937303715813061,0
19347,19839,31237.446338105656,52925432,262.2373455010175,171.64373961526204,2.3393722035178763,-14.240067355433196,2.3393722035178763,-0.6907962995182495,0.1581245883759449,-0.9874191686163166,0
2907,2745,51955.8584031525,6031488,257.0470985633794,205.34823209574847,1.807160240453881,-12.4469301817861,1.807160240453881,-0.7584778258437985,0.023074500555849,-0.9997337482670564,0
11409,11649,28950.28590384448,29134057,270.85709404430816,57.89707761523741,-0.6777020424684054,6.13412076382204,-0.6777020424684054,1.645743558619703,-0.0815277351474536,0.9966710733244578,0
9195,9321,28318.724267913472,22776816,131.20774225347344,983.4078228380424,-0.964184602258202,13.019028269285842,-0.964184602258202,0.1399206447145524,0.0721584109226796,0.997393184122046,0
1419,1539,25846.82207298899,3383207,172.49175930195722,754.0135577850281,1.6154331486353195,-11.041121227426062,1.6154331486353195,-0.3052808108858452,0.1013765495420174,-0.9948481267022392,0
22851,23283,32100.97249509756,62488165,148.74018175804886,969.671452627404,0.8952403665472681,-12.07290094448321,0.8952403665472681,0.222813793416322,0.013595145683184,-0.9999075817363589,0
9831,10077,28491.10190332592,24606760,272.0092188380137,48.52749221187258,-0.6619365972632251,6.385847928651304,-0.6619365972632251,1.7103917675078435,-0.0971383700323011,0.995270886275424,0
19977,20337,31418.082491724483,54800769,1037.5182921611429,931.0426426927452,-12.302545678548416,-3.165503057035989,-12.302545678548416,-0.0277464811591965,-0.9859365483140362,0.167120084665501,0
7995,7989,55820.13641915775,15374472,1356.5135287369403,1077.1715683262917,-2.105274163226814,-3.55078028278018,-2.105274163226814,-1.2839476527021227,-0.5107145819983274,-0.8597503217413028,0
1419,1539,25846.82207298899,3383207,172.49175930195722,754.0135577850281,1.6154331486353195,-11.041121227426062,1.6154331486353195,-0.3052808108858452,0.1013765495420174,-0.9948481267022392,0
22851,23283,32100.97249509756,62488165,148.74018175804886,969.671452627404,0.8952403665472681,-12.07290094448321,0.8952403665472681,0.222813793416322,0.013595145683184,-0.9999075817363589,0
9831,10077,28491.10190332592,24606760,272.0092188380137,48.52749221187258,-0.6619365972632251,6.385847928651304,-0.6619365972632251,1.7103917675078435,-0.0971383700323011,0.995270886275424,0
19977,20337,31418.082491724483,54800769,1037.5182921611429,931.0426426927452,-12.302545678548416,-3.165503057035989,-12.302545678548416,-0.0277464811591965,-0.9859365483140362,0.167120084665501,0
7995,7989,55820.13641915775,15374472,1356.5135287369403,1077.1715683262917,-2.105274163226814,-3.55078028278018,-2.105274163226814,-1.2839476527021227,-0.5107145819983274,-0.8597503217413028,0
4521,4497,52941.69846567425,9436058,346.6562316117142,798.8336283421347,-11.813111176181293,-3.730460886972248,-11.813111176181293,-0.1131112565796711,-0.9703944341050807,-0.2415256554858718,0
7791,7677,55726.26213921217,15162900,128.33918424714363,1037.2925936012753,-0.572413826075832,7.725664141687368,-0.572413826075832,-4.487675929719715,-0.0142294029047499,0.9998987569214066,0
5781,5517,27233.12896360298,13625523,262.0493416914556,175.14601091511457,2.403201469185905,-14.626578366789737,2.403201469185905,-0.0177489198728041,0.0452100851647463,-0.9989775013479516,0
17277,17259,30585.436489515625,45874898,917.9130833733165,853.9263703858047,-7.922851690611778,-7.633298263965245,-7.922851690611778,-0.6116011558799821,-0.8003159102966808,-0.5995785550918205,0
11343,11679,29025.2556910572,30227221,1357.456300450139,1088.5656928303845,7.323251260326986,12.375488075832836,7.323251260326986,-0.3602667312758529,0.5348420979495577,0.8449520283784848,0
4521,4497,52941.69846567425,9436058,346.6562316117142,798.8336283421347,-11.813111176181293,-3.730460886972248,-11.813111176181293,-0.1131112565796711,-0.9703944341050807,-0.2415256554858718,0
7791,7677,55726.26213921217,15162900,128.33918424714363,1037.2925936012753,-0.572413826075832,7.725664141687368,-0.572413826075832,-4.487675929719715,-0.0142294029047499,0.9998987569214066,0
5781,5517,27233.12896360298,13625523,262.0493416914556,175.14601091511457,2.403201469185905,-14.626578366789737,2.403201469185905,-0.0177489198728041,0.0452100851647463,-0.9989775013479516,0
17277,17259,30585.436489515625,45874898,917.9130833733165,853.9263703858047,-7.922851690611778,-7.633298263965245,-7.922851690611778,-0.6116011558799821,-0.8003159102966808,-0.5995785550918205,0
11343,11679,29025.2556910572,30227221,1357.456300450139,1088.5656928303845,7.323251260326986,12.375488075832836,7.323251260326986,-0.3602667312758529,0.5348420979495577,0.8449520283784848,0
22743,23469,32130.434223474906,62825499,1362.9154949650106,1290.8980595414157,0.0286762333365001,-0.4889023252894652,0.0286762333365001,-2.369238142319391,0.057908610481925,-0.9983218883867332,0
8667,8703,56533.567494866365,16591140,1193.003532588059,970.9563611001536,-13.877686963019936,-2.508969508385736,-13.877686963019936,0.0523704376011583,-0.988684823367091,-0.1500077332792682,0
9165,9003,28274.11082130644,22286086,149.17133940612484,811.4705155225331,-2.2860022449107675,13.943177026316384,-2.2860022449107675,-0.134945275243355,0.0490086915936356,0.9987983520952964,0
1383,1509,51176.06149266689,2804178,213.2922416174883,386.8283459649126,3.887586360091128e-05,3.887586360091128e-05,3.887586360091128e-05,1.4744450481776724e-05,-0.1022093672181472,0.994762909065706,0
18591,18423,30897.91557539108,49584495,187.54778350469107,548.0481345849944,-1.854527804481276,12.537743141893824,-1.854527804481276,-0.7378423698863432,-0.0849448783508605,0.9963856520654828,0
22743,23469,32130.434223474906,62825499,1362.9154949650106,1290.8980595414157,0.0286762333365001,-0.4889023252894652,0.0286762333365001,-2.369238142319391,0.057908610481925,-0.9983218883867332,0
8667,8703,56533.567494866365,16591140,1193.003532588059,970.9563611001536,-13.877686963019936,-2.508969508385736,-13.877686963019936,0.0523704376011583,-0.988684823367091,-0.1500077332792682,0
9165,9003,28274.11082130644,22286086,149.17133940612484,811.4705155225331,-2.2860022449107675,13.943177026316384,-2.2860022449107675,-0.134945275243355,0.0490086915936356,0.9987983520952964,0
1383,1509,51176.06149266689,2804178,213.2922416174883,386.8283459649126,3.887586360091128e-05,3.887586360091128e-05,3.887586360091128e-05,1.4744450481776724e-05,-0.1022093672181472,0.994762909065706,0
18591,18423,30897.91557539108,49584495,187.54778350469107,548.0481345849944,-1.854527804481276,12.537743141893824,-1.854527804481276,-0.7378423698863432,-0.0849448783508605,0.9963856520654828,0
15477,15237,30116.36915593928,41401208,185.3150933134829,892.2267643551327,-0.4181491323617911,-0.0553183504177064,-0.4181491323617911,0.0388238811481583,-0.998652732132946,0.0518914309245983,0
15933,15903,30280.47700334749,43318966,166.9479701300903,889.8487403082534,0.0018455864551177,0.0018455864551177,0.0018455864551177,0.0008931147404121,-0.9972465904088412,-0.074156846736771,0
17949,17763,30724.972521929056,47108407,220.57194058025044,393.1236232588059,0.5722148391945948,6.914743779313867,0.5722148391945948,2.126328264313363,0.2457307509697438,0.969338123684324,0
3165,3243,26431.04582066509,6913760,949.5876105653164,884.7058043103968,-11.29591584567292,-8.875994577294094,-11.29591584567292,-0.1506309861153933,-0.9862389276056815,-0.1653262764208851,0
5319,5007,27099.064357336527,12564606,388.3478509506304,258.31031042900304,-12.262790756020554,-4.231276218545431,-12.262790756020554,0.0590174497846887,-0.9730127194525592,-0.230751484899958,0
15477,15237,30116.36915593928,41401208,185.3150933134829,892.2267643551327,-0.4181491323617911,-0.0553183504177064,-0.4181491323617911,0.0388238811481583,-0.998652732132946,0.0518914309245983,0
15933,15903,30280.47700334749,43318966,166.9479701300903,889.8487403082534,0.0018455864551177,0.0018455864551177,0.0018455864551177,0.0008931147404121,-0.9972465904088412,-0.074156846736771,0
17949,17763,30724.972521929056,47108407,220.57194058025044,393.1236232588059,0.5722148391945948,6.914743779313867,0.5722148391945948,2.126328264313363,0.2457307509697438,0.969338123684324,0
3165,3243,26431.04582066509,6913760,949.5876105653164,884.7058043103968,-11.29591584567292,-8.875994577294094,-11.29591584567292,-0.1506309861153933,-0.9862389276056815,-0.1653262764208851,0
5319,5007,27099.064357336527,12564606,388.3478509506304,258.31031042900304,-12.262790756020554,-4.231276218545431,-12.262790756020554,0.0590174497846887,-0.9730127194525592,-0.230751484899958,0
14421,13995,29729.866957062804,37562891,208.8062690595116,868.9485076905422,-0.1089421440484246,-0.014480925699931,-0.1089421440484246,0.0191269116795094,-0.9796372303603011,0.2007757378071319,4
17379,17391,30573.318876549063,45803292,248.5773161439712,176.00952048853526,-2.1893091510799607,14.33595928231709,-2.1893091510799607,0.3020470906989916,-0.1442862244501485,0.9895359950168168,4
14421,13995,29729.866957062804,37562891,208.8062690595116,868.9485076905422,-0.1089421440484246,-0.014480925699931,-0.1089421440484246,0.0191269116795094,-0.9796372303603011,0.2007757378071319,4
17379,17391,30573.318876549063,45803292,248.5773161439712,176.00952048853526,-2.1893091510799607,14.33595928231709,-2.1893091510799607,0.3020470906989916,-0.1442862244501485,0.9895359950168168,4
23109,23031,32057.078424477648,62020620,219.71539584516853,387.7611131785806,6.277220435386974,-3.3579687434492382,6.277220435386974,2.955925546907304e-05,-0.1196423492945186,0.9928170567910728,8
8553,8571,56420.4850017225,16319588,147.655269490934,900.2583766709656,6.97133109992249,-6.496935425964117,6.97133109992249,1.877827213002798e-05,0.0548388295823377,-0.9984952192023951,8
23109,23031,32057.078424477648,62020620,219.71539584516853,387.7611131785806,6.277220435386974,-3.3579687434492382,6.277220435386974,2.955925546907304e-05,-0.1196423492945186,0.9928170567910728,8
8553,8571,56420.4850017225,16319588,147.655269490934,900.2583766709656,6.97133109992249,-6.496935425964117,6.97133109992249,1.877827213002798e-05,0.0548388295823377,-0.9984952192023951,8
2679,2673,51925.4884775302,5769308,214.03557065524265,971.9769644792196,-3.902584277789688,12.574242036151745,-3.902584277789688,0.0783760914124734,-0.1345535601728485,0.9909063222347568,2
10587,10851,28742.98602540191,27090920,971.7360230689334,967.6691253667584,-13.537811149416036,-13.042300556131009,-13.537811149416036,0.1686304411952326,-0.8348820180585873,-0.55042893812228,2
2679,2673,51925.4884775302,5769308,214.03557065524265,971.9769644792196,-3.902584277789688,12.574242036151745,-3.902584277789688,0.0783760914124734,-0.1345535601728485,0.9909063222347568,2
10587,10851,28742.98602540191,27090920,971.7360230689334,967.6691253667584,-13.537811149416036,-13.042300556131009,-13.537811149416036,0.1686304411952326,-0.8348820180585873,-0.55042893812228,2
16161,16233,30356.552161802905,44198556,1190.9123476989848,976.7563551107212,19.23521248260604,13.920454798606762,19.23521248260604,0.0711357747340281,0.9755198316565632,0.2199114777467305,6
9045,9051,28246.836622427705,21991272,1082.6944403921975,942.6804203201198,-6.422296864804639,0.9533520402003632,-6.422296864804639,-0.1192782971182197,-0.9916187020972548,0.1291988763533028,6
16161,16233,30356.552161802905,44198556,1190.9123476989848,976.7563551107212,19.23521248260604,13.920454798606762,19.23521248260604,0.0711357747340281,0.9755198316565632,0.2199114777467305,6
9045,9051,28246.836622427705,21991272,1082.6944403921975,942.6804203201198,-6.422296864804639,0.9533520402003632,-6.422296864804639,-0.1192782971182197,-0.9916187020972548,0.1291988763533028,6
17415,17811,30722.309826937177,47067554,216.63838624378087,391.4210183362041,30.965873317244185,36.81151877617883,30.965873317244185,1.1829425248529193,-0.0216908956995871,0.9997647248446756,7
8325,8073,28015.10099222468,19715217,896.1907760515387,584.8652517868834,25.57667612993778,11.82678544671102,25.57667612993778,-0.1991495870430042,0.6108378984765636,0.7917556831401562,7
17415,17811,30722.309826937177,47067554,216.63838624378087,391.4210183362041,30.965873317244185,36.81151877617883,30.965873317244185,1.1829425248529193,-0.0216908956995871,0.9997647248446756,7
8325,8073,28015.10099222468,19715217,896.1907760515387,584.8652517868834,25.57667612993778,11.82678544671102,25.57667612993778,-0.1991495870430042,0.6108378984765636,0.7917556831401562,7
5427,5451,53496.93497787559,11050186,983.0698969584656,1152.4508869113702,0.000218768093141,0.000218768093141,0.000218768093141,0.0001172906930131,-0.0020357696107206,-0.9999979278188992,3
2805,2511,26294.76923001491,5941282,1024.681950873627,827.2341134587871,7.18063976836043,11.311582158086177,7.18063976836043,0.0931818144360884,0.5571036435772194,0.830442972342464,3
5427,5451,53496.93497787559,11050186,983.0698969584656,1152.4508869113702,0.000218768093141,0.000218768093141,0.000218768093141,0.0001172906930131,-0.0020357696107206,-0.9999979278188992,3
2805,2511,26294.76923001491,5941282,1024.681950873627,827.2341134587871,7.18063976836043,11.311582158086177,7.18063976836043,0.0931818144360884,0.5571036435772194,0.830442972342464,3
13113,13035,29355.21952449583,33600960,177.6977877762926,720.1328677204091,8.307343592697935,6.710539834156679,8.307343592697935,-0.5269623906495089,0.0489184840226632,-0.9988027742857568,5
3363,3351,52317.54157487673,7332570,142.22208998746584,857.4107495992096,20.66823734330815,29.81327006893728,20.66823734330815,-3.750469993365708,0.0495262516001845,0.998772822218564,5
13113,13035,29355.21952449583,33600960,177.6977877762926,720.1328677204091,8.307343592697935,6.710539834156679,8.307343592697935,-0.5269623906495089,0.0489184840226632,-0.9988027742857568,5
3363,3351,52317.54157487673,7332570,142.22208998746584,857.4107495992096,20.66823734330815,29.81327006893728,20.66823734330815,-3.750469993365708,0.0495262516001845,0.998772822218564,5
4317,4293,52815.09347694988,9010791,966.7450841322984,1217.362613520976,-2.202880709369896,15.01816684956031,-2.202880709369896,0.4503424798505925,-0.1234980941948867,0.9923448093935046,1
17379,17391,30689.31888113652,46714361,1307.1966556029834,1297.5656606369869,2.981532506523337e-05,2.981532506523337e-05,2.981532506523337e-05,6.49983166173878e-06,0.0213203457272749,0.9997726955953884,1
