receiver,sender,sendTime,messageID,pos_x1,pos_y1,spd_x1,spd_y1,spd_z1,acl1,hed_x1,hed_y1,AttackerType
22917,22839,32044.163893605608,61857504,522.3889985480273,872.2836519539799,8.842602034120556,8.266000979997166,8.842602034120556,-0.2159754097737657,0.7693790789405363,0.6387924803006154,0
675,639,25477.51458450336,1195011,1026.455779769436,928.0283000761434,-14.8628751158335,-3.714362536114939,-14.8628751158335,-0.0229540074924457,-0.9843107117188684,-0.1764438233418625,0
22341,22563,31947.957799445565,60642316,152.2666659431678,919.6944763545456,0.0001981078080856,0.0001981078080856,0.0001981078080856,0.0002229856896968,-0.0370342020214663,-0.9993139986413846,0
2967,3057,52003.23259474695,6299242,564.2991333468178,319.2105676911499,-11.924126143210692,-4.071083184289107,-11.924126143210692,-0.1649932652126657,-0.9984788311444114,-0.0551364104425557,0
15513,15621,30122.380159152915,41469012,202.4033447378432,558.5062371094872,0.0004183548607409,0.0004183548607409,0.0004183548607409,7.243987497437247e-05,0.0576038573314698,-0.9983395192120442,0
19347,19485,31174.50480059233,52358402,133.00574363338447,889.3833530957218,0.0002305424378561,0.0002305424378561,0.0002305424378561,0.0001839094845068,0.9989760012880352,0.0452432188351764,0
14925,15123,29947.59720569301,39753268,147.716426227141,900.2200428220931,0.0002106065844583,0.0002106065844583,0.0002106065844583,0.0001283880892609,-0.0401096249355789,-0.9991952852108176,0
10203,10281,28585.446524716303,25630321,436.92020534122935,559.4124126901403,-12.211968282982486,-10.199812847408332,-12.211968282982486,-1.6024979054927535,-0.8237910975739968,-0.5668934887241427,0
19557,19821,31262.363224134016,53160168,214.8797330721828,386.8251675956854,1.1103850961696572e-06,1.1103850961696572e-06,1.1103850961696572e-06,4.465928261702512e-05,-0.143014468096879,0.9897205979037552,0
11913,12249,29092.043245497203,31246758,1389.7764214441895,1165.1963580688937,-2.878424568608339,-14.014062463191632,-2.878424568608339,-0.0852506820153307,-0.2480895285733124,-0.9687371087205608,0
3987,4281,52734.85853855444,8663451,1305.9560526956957,994.907266355305,-6.773077286974296,-10.574213861295966,-6.773077286974296,0.2566961152021344,-0.6177202376831469,-0.7863979323196855,0
2205,2169,26147.643483331045,5176538,273.3244480242208,111.9797330904067,2.5846140916864546,-15.757639955343365,2.5846140916864546,0.5792049528224383,0.0976029162072849,-0.9952254371487064,0
261,267,50532.70107545362,428671,582.0624106413045,335.46543895093305,14.58719143677014,4.983544174437777,14.58719143677014,0.1837826366223106,0.9478306159450371,0.3187744084415359,0
507,399,50699.49828507104,1154134,193.9038548088469,626.2767525332528,1.5099705608454408,-10.494962931536085,1.5099705608454408,-0.1996717174553927,0.1337131935581424,-0.991020071375188,0
13611,13425,29502.15253444339,35067974,201.20866862672327,558.5705026762391,3.104953950307789e-05,3.104953950307789e-05,3.104953950307789e-05,4.459788597394939e-06,0.0730438944732052,-0.9973287268900798,0
21483,21597,31693.95239785896,57741814,241.72119525608903,203.00816145496708,-2.4028364208631223,16.65368754886371,-2.4028364208631223,0.3968157387550687,-0.100583913443898,0.9949285785202424,0
9201,8799,28243.253582837693,21951960,223.0860204605972,869.6632510485496,-2.1408827865464337,13.870546431241335,-2.1408827865464337,-0.7099396172732714,-0.1003776009337312,0.9949494144079832,0
12771,12789,29260.307345290945,32731554,1012.4835996985177,924.7140578106654,-14.7355358956283,-3.6874455765804326,-14.7355358956283,0.0235113087483349,-0.9969557783981332,0.0779690702687424,0
22917,22839,32044.163893605608,61857504,522.3889985480273,872.2836519539799,8.842602034120556,8.266000979997166,8.842602034120556,-0.2159754097737657,0.7693790789405363,0.6387924803006154,0
675,639,25477.51458450336,1195011,1026.455779769436,928.0283000761434,-14.8628751158335,-3.714362536114939,-14.8628751158335,-0.0229540074924457,-0.9843107117188684,-0.1764438233418625,0
22341,22563,31947.957799445565,60642316,152.2666659431678,919.6944763545456,0.0001981078080856,0.0001981078080856,0.0001981078080856,0.0002229856896968,-0.0370342020214663,-0.9993139986413846,0
2967,3057,52003.23259474695,6299242,564.2991333468178,319.2105676911499,-11.924126143210692,-4.071083184289107,-11.924126143210692,-0.1649932652126657,-0.9984788311444114,-0.0551364104425557,0
9807,9507,28419.17783388942,23887124,182.69321702540475,587.9710116908683,-1.8902542238096391,13.15650134332122,-1.8902542238096391,0.6945128705791607,0.0247825184169432,0.9996928662248792,0
15393,15417,30016.68699992537,40501146,146.96791443686945,900.2529390770802,5.121629717300205e-06,5.121629717300205e-06,5.121629717300205e-06,4.368096159699447e-05,-0.0001589867257426,-0.9999999873616104,0
24285,24387,32387.34083067052,65447284,139.80599771864482,1076.9356918096398,0.1929225920774679,-2.0585539999641425,0.1929225920774679,-1.9830772505800696,0.0883538109811018,-0.9960891546870267,0
11949,11889,29053.85911554644,30646159,913.5158246599854,850.4670906343391,-9.252690337012147,-8.793085484977814,-9.252690337012147,-0.5486175381002695,-0.8275679922770721,-0.5613654942713312,0
4845,4881,26944.45168098175,11052433,248.05529351467064,206.02464971592548,-1.3495158432751937,9.324099113471032,-1.3495158432751937,-4.4534859748816205,-0.1316033519604806,0.9913024552339038,0
7593,7497,55588.803490801874,14605242,214.9052274211075,380.8064462308181,0.0022534996749235,0.0022534996749235,0.0022534996749235,0.0001519369909305,0.0018056945545552,0.999998369732259,0
9645,9903,28477.10667582885,24448934,933.6945533992316,869.3940353630163,-8.98749479739211,-8.662189834078644,-8.98749479739211,0.016100861992224,-0.9310426272897654,-0.3649104358186691,0
14319,14349,29772.23793350677,38026422,832.3449199518074,759.2731922229538,0.0055184528325395,0.0055184528325395,0.0055184528325395,0.0005674469700896,-0.8460222058844914,-0.533147659800115,0
2217,2361,26112.18713820526,4994640,167.36870373119808,776.3536708613001,1.952972007435975,-13.62166266565091,1.952972007435975,0.2450411755755104,0.124434361135541,-0.9922278416617776,0
19545,19197,31190.54082315445,52489767,161.20040173463838,888.8147312149074,-7.006724690875583,-0.9077494870452406,-7.006724690875583,-0.3279381812406406,-0.9982616778893406,-0.0589374452920931,0
16551,16365,30356.20326223549,44196500,853.5862928160304,796.8474237920395,6.419340094386192,8.06706638127143,6.419340094386192,0.4822561779155472,0.7447049911656678,0.667393793897533,0
1629,1725,25870.319122548608,3519604,210.8931524908844,404.966541580573,-2.177914151676422,13.210428602060762,-2.177914151676422,-0.3065960207969351,-0.0250711012313288,0.9996856705400196,0
21945,21981,31828.753618284387,59035719,219.89062877749456,387.8267051696864,4.022788674049546e-05,4.022788674049546e-05,4.022788674049546e-05,1.868377547938145e-06,-0.0587131363603919,0.998274895817142,0
5559,5121,27128.137197166267,12838070,212.70943289523584,493.2255998438728,3.0165752716481244,-13.622708482196485,3.0165752716481244,-0.053542359647957,0.1732691031082412,-0.9848745188642388,0
18201,18177,30851.32878675461,48930752,931.1593673481572,655.5905662118826,4.398927978049319,-5.736751020892839,4.398927978049319,-2.063276376255,0.509194856949361,-0.8606512636697398,0
17787,17823,30736.93141383029,47273764,1108.9129521714683,952.5682964351148,-11.57375730767726,-2.9776635378653,-11.57375730767726,0.2038075614044687,-0.9843700831279338,-0.1761122921397157,0
10035,10029,28605.901445016872,25842781,867.6485510031087,813.7374270877581,8.144106529254252,10.236019576225162,8.144106529254252,0.7195064658277517,0.6576701369626698,0.753306040694951,0
6771,6747,54810.143837619966,13418048,235.5639539504123,314.05219988319027,2.0867033699246047,-13.876707340964629,2.0867033699246047,0.7720760065383098,0.0209090467289068,-0.999781381985526,0
9807,9507,28419.17783388942,23887124,182.69321702540475,587.9710116908683,-1.8902542238096391,13.15650134332122,-1.8902542238096391,0.6945128705791607,0.0247825184169432,0.9996928662248792,0
15393,15417,30016.68699992537,40501146,146.96791443686945,900.2529390770802,5.121629717300205e-06,5.121629717300205e-06,5.121629717300205e-06,4.368096159699447e-05,-0.0001589867257426,-0.9999999873616104,0
24285,24387,32387.34083067052,65447284,139.80599771864482,1076.9356918096398,0.1929225920774679,-2.0585539999641425,0.1929225920774679,-1.9830772505800696,0.0883538109811018,-0.9960891546870267,0
11949,11889,29053.85911554644,30646159,913.5158246599854,850.4670906343391,-9.252690337012147,-8.793085484977814,-9.252690337012147,-0.5486175381002695,-0.8275679922770721,-0.5613654942713312,0
4845,4881,26944.45168098175,11052433,248.05529351467064,206.02464971592548,-1.3495158432751937,9.324099113471032,-1.3495158432751937,-4.4534859748816205,-0.1316033519604806,0.9913024552339038,0
7593,7497,55588.803490801874,14605242,214.9052274211075,380.8064462308181,0.0022534996749235,0.0022534996749235,0.0022534996749235,0.0001519369909305,0.0018056945545552,0.999998369732259,0
9645,9903,28477.10667582885,24448934,933.6945533992316,869.3940353630163,-8.98749479739211,-8.662189834078644,-8.98749479739211,0.016100861992224,-0.9310426272897654,-0.3649104358186691,0
14319,14349,29772.23793350677,38026422,832.3449199518074,759.2731922229538,0.0055184528325395,0.0055184528325395,0.0055184528325395,0.0005674469700896,-0.8460222058844914,-0.533147659800115,0
2217,2361,26112.18713820526,4994640,167.36870373119808,776.3536708613001,1.952972007435975,-13.62166266565091,1.952972007435975,0.2450411755755104,0.124434361135541,-0.9922278416617776,0
19545,19197,31190.54082315445,52489767,161.20040173463838,888.8147312149074,-7.006724690875583,-0.9077494870452406,-7.006724690875583,-0.3279381812406406,-0.9982616778893406,-0.0589374452920931,0
16551,16365,30356.20326223549,44196500,853.5862928160304,796.8474237920395,6.419340094386192,8.06706638127143,6.419340094386192,0.4822561779155472,0.7447049911656678,0.667393793897533,0
1629,1725,25870.319122548608,3519604,210.8931524908844,404.966541580573,-2.177914151676422,13.210428602060762,-2.177914151676422,-0.3065960207969351,-0.0250711012313288,0.9996856705400196,0
21945,21981,31828.753618284387,59035719,219.89062877749456,387.8267051696864,4.022788674049546e-05,4.022788674049546e-05,4.022788674049546e-05,1.868377547938145e-06,-0.0587131363603919,0.998274895817142,0
5559,5121,27128.137197166267,12838070,212.70943289523584,493.2255998438728,3.0165752716481244,-13.622708482196485,3.0165752716481244,-0.053542359647957,0.1732691031082412,-0.9848745188642388,0
18201,18177,30851.32878675461,48930752,931.1593673481572,655.5905662118826,4.398927978049319,-5.736751020892839,4.398927978049319,-2.063276376255,0.509194856949361,-0.8606512636697398,0
17787,17823,30736.93141383029,47273764,1108.9129521714683,952.5682964351148,-11.57375730767726,-2.9776635378653,-11.57375730767726,0.2038075614044687,-0.9843700831279338,-0.1761122921397157,0
10035,10029,28605.901445016872,25842781,867.6485510031087,813.7374270877581,8.144106529254252,10.236019576225162,8.144106529254252,0.7195064658277517,0.6576701369626698,0.753306040694951,0
6771,6747,54810.143837619966,13418048,235.5639539504123,314.05219988319027,2.0867033699246047,-13.876707340964629,2.0867033699246047,0.7720760065383098,0.0209090467289068,-0.999781381985526,0
20139,20001,31372.767465462275,54287486,896.8338743053101,684.893043040397,-8.066031973198752,7.968170004276737,-8.066031973198752,-0.7579811253046874,-0.6082697569577185,0.7937303715813061,0
19347,19839,31237.446338105656,52925432,262.2373455010175,171.64373961526204,2.3393722035178763,-14.240067355433196,2.3393722035178763,-0.6907962995182495,0.1581245883759449,-0.9874191686163166,0
2907,2745,51955.8584031525,6031488,257.0470985633794,205.34823209574847,1.807160240453881,-12.4469301817861,1.807160240453881,-0.7584778258437985,0.023074500555849,-0.9997337482670564,0
11409,11649,28950.28590384448,29134057,270.85709404430816,57.89707761523741,-0.6777020424684054,6.13412076382204,-0.6777020424684054,1.645743558619703,-0.0815277351474536,0.9966710733244578,0
9195,9321,28318.724267913472,22776816,131.20774225347344,983.4078228380424,-0.964184602258202,13.019028269285842,-0.964184602258202,0.1399206447145524,0.0721584109226796,0.997393184122046,0
10605,10527,28667.92461311205,26442275,193.5547988230288,509.7575437706086,-1.5110572713408368,10.251671806509714,-1.5110572713408368,-0.0179150422363461,0.0605054923445704,0.9981678643375276,0
14547,14385,29756.38988159932,37858510,1135.5410345248383,959.289915241178,-12.907517649908602,-3.3225300081749216,-12.907517649908602,0.0520740716865104,-0.9919923274498168,-0.1262981483660611,0
14061,13683,29643.820948983448,36791576,957.8046089992848,902.6061752310712,11.182941311077942,8.918169633022503,11.182941311077942,-0.3892493112189728,0.8499375002730896,0.5268835218808157,0
13017,13107,29369.242842229512,33714136,351.49540132899006,252.3482012181456,12.91952285580754,4.889113016285734,12.91952285580754,0.0708614977695954,0.9494604537763052,0.3138866781417985,0
21051,20961,31600.6447865259,56825585,199.3018993613592,558.1252157697498,0.0004208469234126,0.0004208469234126,0.0004208469234126,1.383677694240563e-06,0.0983338122967752,-0.9951534863322252,0
8925,9225,28271.0532089404,22252854,867.205409464767,835.6654125991706,6.7262859998360325,-4.939149862896155,6.7262859998360325,2.6650237130094703,0.7981637338616715,-0.6024405812592598,0
15063,15459,30009.20955305004,40436249,118.5439023315614,891.8902354279822,0.0931926118098143,0.0060052935664127,0.0931926118098143,-0.0072694815185126,0.9985408640049932,0.0540013232445447,0
8187,8127,56008.315114152334,15757867,202.3106874704466,558.3950085450003,1.994517471840313,-13.863389741653217,1.994517471840313,-0.6293789497709316,0.0752694920736232,-0.9971632281442084,0
18879,18921,31031.13487615948,51096884,230.80724143222608,815.5528586942397,-1.957679961367454,11.878888493241664,-1.957679961367454,0.3652794533853536,0.0239432548554018,0.9997133191805184,0
14607,14427,29770.288058172475,38002111,154.45706539834956,900.8860172308582,0.000329768014959,0.000329768014959,0.000329768014959,7.028991890618146e-05,0.0435757926662564,-0.9990501240145598,0
12051,12243,29132.067995381687,31641773,899.7562070928735,836.7860336304935,-9.680706031624725,-10.212055856970837,-9.680706031624725,0.004552258602882,-0.9328234396284488,-0.3603337764902834,0
18465,18849,30960.731737654063,50394127,245.9246209594073,213.4878301084486,-1.8809419563993168,12.783238387959443,-1.8809419563993168,-0.8658267214915276,-0.1155693989825368,0.9932994080431212,0
7383,7389,55470.89617063671,14258758,1346.7611508943469,1060.5953070664218,-3.7962831423070735,-6.403103181039099,-3.7962831423070735,-1.455397518187195,-0.5220063756901487,-0.8529415828407215,0
20139,20001,31372.767465462275,54287486,896.8338743053101,684.893043040397,-8.066031973198752,7.968170004276737,-8.066031973198752,-0.7579811253046874,-0.6082697569577185,0.7937303715813061,0
19347,19839,31237.446338105656,52925432,262.2373455010175,171.64373961526204,2.3393722035178763,-14.240067355433196,2.3393722035178763,-0.6907962995182495,0.1581245883759449,-0.9874191686163166,0
2907,2745,51955.8584031525,6031488,257.0470985633794,205.34823209574847,1.807160240453881,-12.4469301817861,1.807160240453881,-0.7584778258437985,0.023074500555849,-0.9997337482670564,0
11409,11649,28950.28590384448,29134057,270.85709404430816,57.89707761523741,-0.6777020424684054,6.13412076382204,-0.6777020424684054,1.645743558619703,-0.0815277351474536,0.9966710733244578,0
9195,9321,28318.724267913472,22776816,131.20774225347344,983.4078228380424,-0.964184602258202,13.019028269285842,-0.964184602258202,0.1399206447145524,0.0721584109226796,0.997393184122046,0
10605,10527,28667.92461311205,26442275,193.5547988230288,509.7575437706086,-1.5110572713408368,10.251671806509714,-1.5110572713408368,-0.0179150422363461,0.0605054923445704,0.9981678643375276,0
14547,14385,29756.38988159932,37858510,1135.5410345248383,959.289915241178,-12.907517649908602,-3.3225300081749216,-12.907517649908602,0.0520740716865104,-0.9919923274498168,-0.1262981483660611,0
14061,13683,29643.820948983448,36791576,957.8046089992848,902.6061752310712,11.182941311077942,8.918169633022503,11.182941311077942,-0.3892493112189728,0.8499375002730896,0.5268835218808157,0
13017,13107,29369.242842229512,33714136,351.49540132899006,252.3482012181456,12.91952285580754,4.889113016285734,12.91952285580754,0.0708614977695954,0.9494604537763052,0.3138866781417985,0
21051,20961,31600.6447865259,56825585,199.3018993613592,558.1252157697498,0.0004208469234126,0.0004208469234126,0.0004208469234126,1.383677694240563e-06,0.0983338122967752,-0.9951534863322252,0
8925,9225,28271.0532089404,22252854,867.205409464767,835.6654125991706,6.7262859998360325,-4.939149862896155,6.7262859998360325,2.6650237130094703,0.7981637338616715,-0.6024405812592598,0
15063,15459,30009.20955305004,40436249,118.5439023315614,891.8902354279822,0.0931926118098143,0.0060052935664127,0.0931926118098143,-0.0072694815185126,0.9985408640049932,0.0540013232445447,0
8187,8127,56008.315114152334,15757867,202.3106874704466,558.3950085450003,1.994517471840313,-13.863389741653217,1.994517471840313,-0.6293789497709316,0.0752694920736232,-0.9971632281442084,0
18879,18921,31031.13487615948,51096884,230.80724143222608,815.5528586942397,-1.957679961367454,11.878888493241664,-1.957679961367454,0.3652794533853536,0.0239432548554018,0.9997133191805184,0
14607,14427,29770.288058172475,38002111,154.45706539834956,900.8860172308582,0.000329768014959,0.000329768014959,0.000329768014959,7.028991890618146e-05,0.0435757926662564,-0.9990501240145598,0
12051,12243,29132.067995381687,31641773,899.7562070928735,836.7860336304935,-9.680706031624725,-10.212055856970837,-9.680706031624725,0.004552258602882,-0.9328234396284488,-0.3603337764902834,0
18465,18849,30960.731737654063,50394127,245.9246209594073,213.4878301084486,-1.8809419563993168,12.783238387959443,-1.8809419563993168,-0.8658267214915276,-0.1155693989825368,0.9932994080431212,0
7383,7389,55470.89617063671,14258758,1346.7611508943469,1060.5953070664218,-3.7962831423070735,-6.403103181039099,-3.7962831423070735,-1.455397518187195,-0.5220063756901487,-0.8529415828407215,0
1419,1539,25846.82207298899,3383207,172.49175930195722,754.0135577850281,1.6154331486353195,-11.041121227426062,1.6154331486353195,-0.3052808108858452,0.1013765495420174,-0.9948481267022392,0
22851,23283,32100.97249509756,62488165,148.74018175804886,969.671452627404,0.8952403665472681,-12.07290094448321,0.8952403665472681,0.222813793416322,0.013595145683184,-0.9999075817363589,0
9831,10077,28491.10190332592,24606760,272.0092188380137,48.52749221187258,-0.6619365972632251,6.385847928651304,-0.6619365972632251,1.7103917675078435,-0.0971383700323011,0.995270886275424,0
19977,20337,31418.082491724483,54800769,1037.5182921611429,931.0426426927452,-12.302545678548416,-3.165503057035989,-12.302545678548416,-0.0277464811591965,-0.9859365483140362,0.167120084665501,0
7995,7989,55820.13641915775,15374472,1356.5135287369403,1077.1715683262917,-2.105274163226814,-3.55078028278018,-2.105274163226814,-1.2839476527021227,-0.5107145819983274,-0.8597503217413028,0
19785,19665,31275.951589347194,53295885,947.681836619957,894.7317506714196,11.00222504358467,8.718913555254977,11.00222504358467,0.2855227070662906,0.8091685426876093,0.5875766073669123,0
20241,19899,31366.125177067024,54216241,1020.452361491281,936.135030107561,14.617232703142578,3.6575338946640046,14.617232703142578,-0.1778006747978247,0.9731324353537196,0.230246092827953,0
16065,15657,30177.458172704424,42078929,230.544945629175,365.64639766515614,2.0943276961156814,-14.085839726662757,2.0943276961156814,0.2443386908208047,0.0770100325429944,-0.997030317938089,0
13197,13065,29395.66570320184,33965931,148.35065377770954,843.7114666687755,-1.9021065174801968,14.64903771530093,-1.9021065174801968,0.6595459052927559,0.0377152173819442,0.999288528092779,0
6735,6777,27644.953760014003,16820836,167.40012838699275,889.5583068737548,0.002026695716903,0.0021406160629003,0.002026695716903,0.0003227903290042,-0.999736334080627,0.0229621932538867,0
24183,24243,32354.03339689968,65101354,266.8149427998859,63.683339943543714,-1.218943456399557,9.176448224583208,-1.218943456399557,1.6117313754112383,-0.1268705787094294,0.9919192791038668,0
10035,9621,28504.976512942023,24743759,261.011734140885,220.11349836421576,0.0013067428396052,0.0013067428396052,0.0013067428396052,0.0035433652289665,-0.990495292958114,-0.1375466271044843,0
17205,17349,30665.71258389003,46519054,1031.97179330652,939.1911259006514,11.795127311236788,2.9844290064228294,11.795127311236788,0.2678344600712566,0.981429750678258,0.1918219082472402,0
7407,7617,55613.01426575846,14715529,232.8340752503154,219.63292578510763,9.244236706331576e-05,9.244236706331576e-05,9.244236706331576e-05,8.895428079072909e-05,0.9957162164423248,0.0924619722576895,0
18333,18543,30867.31964442908,49161718,268.31306894316947,54.66933616000196,4.480195690022907e-05,4.480195690022907e-05,4.480195690022907e-05,1.7577554714872104e-05,-0.0931811816669585,0.9956491688256206,0
1977,1965,25972.479997008315,4107885,135.39698912544617,933.5607273177454,-0.9215071726731744,12.436921328312064,-0.9215071726731744,1.25784699384323,0.0435284791420908,0.9990521865766456,0
19479,20061,31299.52838183356,53573136,247.28744111039904,215.28184887402404,1.5956370641619993e-05,1.5956370641619993e-05,1.5956370641619993e-05,4.530367121105983e-05,0.2065984341819964,0.9784258208947408,0
23841,23727,32281.847725556865,64468674,887.4910851246453,694.2831315043385,-10.133131413586456,9.88161091083754,-10.133131413586456,-0.0218014356421625,-0.5605126336468773,0.8281458733352727,0
1419,1539,25846.82207298899,3383207,172.49175930195722,754.0135577850281,1.6154331486353195,-11.041121227426062,1.6154331486353195,-0.3052808108858452,0.1013765495420174,-0.9948481267022392,0
22851,23283,32100.97249509756,62488165,148.74018175804886,969.671452627404,0.8952403665472681,-12.07290094448321,0.8952403665472681,0.222813793416322,0.013595145683184,-0.9999075817363589,0
9831,10077,28491.10190332592,24606760,272.0092188380137,48.52749221187258,-0.6619365972632251,6.385847928651304,-0.6619365972632251,1.7103917675078435,-0.0971383700323011,0.995270886275424,0
19977,20337,31418.082491724483,54800769,1037.5182921611429,931.0426426927452,-12.302545678548416,-3.165503057035989,-12.302545678548416,-0.0277464811591965,-0.9859365483140362,0.167120084665501,0
7995,7989,55820.13641915775,15374472,1356.5135287369403,1077.1715683262917,-2.105274163226814,-3.55078028278018,-2.105274163226814,-1.2839476527021227,-0.5107145819983274,-0.8597503217413028,0
19785,19665,31275.951589347194,53295885,947.681836619957,894.7317506714196,11.00222504358467,8.718913555254977,11.00222504358467,0.2855227070662906,0.8091685426876093,0.5875766073669123,0
20241,19899,31366.125177067024,54216241,1020.452361491281,936.135030107561,14.617232703142578,3.6575338946640046,14.617232703142578,-0.1778006747978247,0.9731324353537196,0.230246092827953,0
16065,15657,30177.458172704424,42078929,230.544945629175,365.64639766515614,2.0943276961156814,-14.085839726662757,2.0943276961156814,0.2443386908208047,0.0770100325429944,-0.997030317938089,0
13197,13065,29395.66570320184,33965931,148.35065377770954,843.7114666687755,-1.9021065174801968,14.64903771530093,-1.9021065174801968,0.6595459052927559,0.0377152173819442,0.999288528092779,0
6735,6777,27644.953760014003,16820836,167.40012838699275,889.5583068737548,0.002026695716903,0.0021406160629003,0.002026695716903,0.0003227903290042,-0.999736334080627,0.0229621932538867,0
24183,24243,32354.03339689968,65101354,266.8149427998859,63.683339943543714,-1.218943456399557,9.176448224583208,-1.218943456399557,1.6117313754112383,-0.1268705787094294,0.9919192791038668,0
10035,9621,28504.976512942023,24743759,261.011734140885,220.11349836421576,0.0013067428396052,0.0013067428396052,0.0013067428396052,0.0035433652289665,-0.990495292958114,-0.1375466271044843,0
17205,17349,30665.71258389003,46519054,1031.97179330652,939.1911259006514,11.795127311236788,2.9844290064228294,11.795127311236788,0.2678344600712566,0.981429750678258,0.1918219082472402,0
7407,7617,55613.01426575846,14715529,232.8340752503154,219.63292578510763,9.244236706331576e-05,9.244236706331576e-05,9.244236706331576e-05,8.895428079072909e-05,0.9957162164423248,0.0924619722576895,0
18333,18543,30867.31964442908,49161718,268.31306894316947,54.66933616000196,4.480195690022907e-05,4.480195690022907e-05,4.480195690022907e-05,1.7577554714872104e-05,-0.0931811816669585,0.9956491688256206,0
1977,1965,25972.479997008315,4107885,135.39698912544617,933.5607273177454,-0.9215071726731744,12.436921328312064,-0.9215071726731744,1.25784699384323,0.0435284791420908,0.9990521865766456,0
19479,20061,31299.52838183356,53573136,247.28744111039904,215.28184887402404,1.5956370641619993e-05,1.5956370641619993e-05,1.5956370641619993e-05,4.530367121105983e-05,0.2065984341819964,0.9784258208947408,0
23841,23727,32281.847725556865,64468674,887.4910851246453,694.2831315043385,-10.133131413586456,9.88161091083754,-10.133131413586456,-0.0218014356421625,-0.5605126336468773,0.8281458733352727,0
4521,4497,52941.69846567425,9436058,346.6562316117142,798.8336283421347,-11.813111176181293,-3.730460886972248,-11.813111176181293,-0.1131112565796711,-0.9703944341050807,-0.2415256554858718,0
7791,7677,55726.26213921217,15162900,128.33918424714363,1037.2925936012753,-0.572413826075832,7.725664141687368,-0.572413826075832,-4.487675929719715,-0.0142294029047499,0.9998987569214066,0
5781,5517,27233.12896360298,13625523,262.0493416914556,175.14601091511457,2.403201469185905,-14.626578366789737,2.403201469185905,-0.0177489198728041,0.0452100851647463,-0.9989775013479516,0
17277,17259,30585.436489515625,45874898,917.9130833733165,853.9263703858047,-7.922851690611778,-7.633298263965245,-7.922851690611778,-0.6116011558799821,-0.8003159102966808,-0.5995785550918205,0
11343,11679,29025.2556910572,30227221,1357.456300450139,1088.5656928303845,7.323251260326986,12.375488075832836,7.323251260326986,-0.3602667312758529,0.5348420979495577,0.8449520283784848,0
4995,4779,26998.729845478,11504266,1006.1189071669796,932.7961081037676,13.235840905845468,3.826249102758428,13.235840905845468,0.1751262179654919,0.9736258784245636,0.2281504960809794,0
2949,2565,26372.486072161704,6520481,233.60377806473844,368.39730134195867,1.8177978551040104,-12.229125692536554,1.8177978551040104,-1.3280088673418309,0.0373790071202263,-0.999301160725187,0
