receiver,sender,sendTime,messageID,pos_x1,pos_y1,spd_x1,spd_y1,spd_z1,acl1,hed_x1,hed_y1,AttackerType
19557,19821,31262.363224134016,53160168,214.8797330721828,386.8251675956854,1.1103850961696572e-06,1.1103850961696572e-06,1.1103850961696572e-06,4.465928261702512e-05,-0.143014468096879,0.9897205979037552,0
11913,12249,29092.043245497203,31246758,1389.7764214441895,1165.1963580688937,-2.878424568608339,-14.014062463191632,-2.878424568608339,-0.0852506820153307,-0.2480895285733124,-0.9687371087205608,0
3987,4281,52734.85853855444,8663451,1305.9560526956957,994.907266355305,-6.773077286974296,-10.574213861295966,-6.773077286974296,0.2566961152021344,-0.6177202376831469,-0.7863979323196855,0
2205,2169,26147.643483331045,5176538,273.3244480242208,111.9797330904067,2.5846140916864546,-15.757639955343365,2.5846140916864546,0.5792049528224383,0.0976029162072849,-0.9952254371487064,0
261,267,50532.70107545362,428671,582.0624106413045,335.46543895093305,14.58719143677014,4.983544174437777,14.58719143677014,0.1837826366223106,0.9478306159450371,0.3187744084415359,0
507,399,50699.49828507104,1154134,193.9038548088469,626.2767525332528,1.5099705608454408,-10.494962931536085,1.5099705608454408,-0.1996717174553927,0.1337131935581424,-0.991020071375188,0
9807,9507,28419.17783388942,23887124,182.69321702540475,587.9710116908683,-1.8902542238096391,13.15650134332122,-1.8902542238096391,0.6945128705791607,0.0247825184169432,0.9996928662248792,0
15393,15417,30016.68699992537,40501146,146.96791443686945,900.2529390770802,5.121629717300205e-06,5.121629717300205e-06,5.121629717300205e-06,4.368096159699447e-05,-0.0001589867257426,-0.9999999873616104,0
24285,24387,32387.34083067052,65447284,139.80599771864482,1076.9356918096398,0.1929225920774679,-2.0585539999641425,0.1929225920774679,-1.9830772505800696,0.0883538109811018,-0.9960891546870267,0
11949,11889,29053.85911554644,30646159,913.5158246599854,850.4670906343391,-9.252690337012147,-8.793085484977814,-9.252690337012147,-0.5486175381002695,-0.8275679922770721,-0.5613654942713312,0
4845,4881,26944.45168098175,11052433,248.05529351467064,206.02464971592548,-1.3495158432751937,9.324099113471032,-1.3495158432751937,-4.4534859748816205,-0.1316033519604806,0.9913024552339038,0
7593,7497,55588.803490801874,14605242,214.9052274211075,380.8064462308181,0.0022534996749235,0.0022534996749235,0.0022534996749235,0.0001519369909305,0.0018056945545552,0.999998369732259,0
9645,9903,28477.10667582885,24448934,933.6945533992316,869.3940353630163,-8.98749479739211,-8.662189834078644,-8.98749479739211,0.016100861992224,-0.9310426272897654,-0.3649104358186691,0
14319,14349,29772.23793350677,38026422,832.3449199518074,759.2731922229538,0.0055184528325395,0.0055184528325395,0.0055184528325395,0.0005674469700896,-0.8460222058844914,-0.533147659800115,0
2217,2361,26112.18713820526,4994640,167.36870373119808,776.3536708613001,1.952972007435975,-13.62166266565091,1.952972007435975,0.2450411755755104,0.124434361135541,-0.9922278416617776,0
19545,19197,31190.54082315445,52489767,161.20040173463838,888.8147312149074,-7.006724690875583,-0.9077494870452406,-7.006724690875583,-0.3279381812406406,-0.9982616778893406,-0.0589374452920931,0
9807,9507,28419.17783388942,23887124,182.69321702540475,587.9710116908683,-1.8902542238096391,13.15650134332122,-1.8902542238096391,0.6945128705791607,0.0247825184169432,0.9996928662248792,0
15393,15417,30016.68699992537,40501146,146.96791443686945,900.2529390770802,5.121629717300205e-06,5.121629717300205e-06,5.121629717300205e-06,4.368096159699447e-05,-0.0001589867257426,-0.9999999873616104,0
24285,24387,32387.34083067052,65447284,139.80599771864482,1076.9356918096398,0.1929225920774679,-2.0585539999641425,0.1929225920774679,-1.9830772505800696,0.0883538109811018,-0.9960891546870267,0
11949,11889,29053.85911554644,30646159,913.5158246599854,850.4670906343391,-9.252690337012147,-8.793085484977814,-9.252690337012147,-0.5486175381002695,-0.8275679922770721,-0.5613654942713312,0
4845,4881,26944.45168098175,11052433,248.05529351467064,206.02464971592548,-1.3495158432751937,9.324099113471032,-1.3495158432751937,-4.4534859748816205,-0.1316033519604806,0.9913024552339038,0
7593,7497,55588.803490801874,14605242,214.9052274211075,380.8064462308181,0.0022534996749235,0.0022534996749235,0.0022534996749235,0.0001519369909305,0.0018056945545552,0.999998369732259,0
9645,9903,28477.10667582885,24448934,933.6945533992316,869.3940353630163,-8.98749479739211,-8.662189834078644,-8.98749479739211,0.016100861992224,-0.9310426272897654,-0.3649104358186691,0
14319,14349,29772.23793350677,38026422,832.3449199518074,759.2731922229538,0.0055184528325395,0.0055184528325395,0.0055184528325395,0.0005674469700896,-0.8460222058844914,-0.533147659800115,0
2217,2361,26112.18713820526,4994640,167.36870373119808,776.3536708613001,1.952972007435975,-13.62166266565091,1.952972007435975,0.2450411755755104,0.124434361135541,-0.9922278416617776,0
19545,19197,31190.54082315445,52489767,161.20040173463838,888.8147312149074,-7.006724690875583,-0.9077494870452406,-7.006724690875583,-0.3279381812406406,-0.9982616778893406,-0.0589374452920931,0
20139,20001,31372.767465462275,54287486,896.8338743053101,684.893043040397,-8.066031973198752,7.968170004276737,-8.066031973198752,-0.7579811253046874,-0.6082697569577185,0.7937303715813061,0
19347,19839,31237.446338105656,52925432,262.2373455010175,171.64373961526204,2.3393722035178763,-14.240067355433196,2.3393722035178763,-0.6907962995182495,0.1581245883759449,-0.9874191686163166,0
2907,2745,51955.8584031525,6031488,257.0470985633794,205.34823209574847,1.807160240453881,-12.4469301817861,1.807160240453881,-0.7584778258437985,0.023074500555849,-0.9997337482670564,0
11409,11649,28950.28590384448,29134057,270.85709404430816,57.89707761523741,-0.6777020424684054,6.13412076382204,-0.6777020424684054,1.645743558619703,-0.0815277351474536,0.9966710733244578,0
9195,9321,28318.724267913472,22776816,131.20774225347344,983.4078228380424,-0.964184602258202,13.019028269285842,-0.964184602258202,0.1399206447145524,0.0721584109226796,0.997393184122046,0
10605,10527,28667.92461311205,26442275,193.5547988230288,509.7575437706086,-1.5110572713408368,10.251671806509714,-1.5110572713408368,-0.0179150422363461,0.0605054923445704,0.9981678643375276,0
14547,14385,29756.38988159932,37858510,1135.5410345248383,959.289915241178,-12.907517649908602,-3.3225300081749216,-12.907517649908602,0.0520740716865104,-0.9919923274498168,-0.1262981483660611,0
14061,13683,29643.820948983448,36791576,957.8046089992848,902.6061752310712,11.182941311077942,8.918169633022503,11.182941311077942,-0.3892493112189728,0.8499375002730896,0.5268835218808157,0
13017,13107,29369.242842229512,33714136,351.49540132899006,252.3482012181456,12.91952285580754,4.889113016285734,12.91952285580754,0.0708614977695954,0.9494604537763052,0.3138866781417985,0
21051,20961,31600.6447865259,56825585,199.3018993613592,558.1252157697498,0.0004208469234126,0.0004208469234126,0.0004208469234126,1.383677694240563e-06,0.0983338122967752,-0.9951534863322252,0
20139,20001,31372.767465462275,54287486,896.8338743053101,684.893043040397,-8.066031973198752,7.968170004276737,-8.066031973198752,-0.7579811253046874,-0.6082697569577185,0.7937303715813061,0
19347,19839,31237.446338105656,52925432,262.2373455010175,171.64373961526204,2.3393722035178763,-14.240067355433196,2.3393722035178763,-0.6907962995182495,0.1581245883759449,-0.9874191686163166,0
2907,2745,51955.8584031525,6031488,257.0470985633794,205.34823209574847,1.807160240453881,-12.4469301817861,1.807160240453881,-0.7584778258437985,0.023074500555849,-0.9997337482670564,0
11409,11649,28950.28590384448,29134057,270.85709404430816,57.89707761523741,-0.6777020424684054,6.13412076382204,-0.6777020424684054,1.645743558619703,-0.0815277351474536,0.9966710733244578,0
9195,9321,28318.724267913472,22776816,131.20774225347344,983.4078228380424,-0.964184602258202,13.019028269285842,-0.964184602258202,0.1399206447145524,0.0721584109226796,0.997393184122046,0
10605,10527,28667.92461311205,26442275,193.5547988230288,509.7575437706086,-1.5110572713408368,10.251671806509714,-1.5110572713408368,-0.0179150422363461,0.0605054923445704,0.9981678643375276,0
14547,14385,29756.38988159932,37858510,1135.5410345248383,959.289915241178,-12.907517649908602,-3.3225300081749216,-12.907517649908602,0.0520740716865104,-0.9919923274498168,-0.1262981483660611,0
14061,13683,29643.820948983448,36791576,957.8046089992848,902.6061752310712,11.182941311077942,8.918169633022503,11.182941311077942,-0.3892493112189728,0.8499375002730896,0.5268835218808157,0
13017,13107,29369.242842229512,33714136,351.49540132899006,252.3482012181456,12.91952285580754,4.889113016285734,12.91952285580754,0.0708614977695954,0.9494604537763052,0.3138866781417985,0
21051,20961,31600.6447865259,56825585,199.3018993613592,558.1252157697498,0.0004208469234126,0.0004208469234126,0.0004208469234126,1.383677694240563e-06,0.0983338122967752,-0.9951534863322252,0
1419,1539,25846.82207298899,3383207,172.49175930195722,754.0135577850281,1.6154331486353195,-11.041121227426062,1.6154331486353195,-0.3052808108858452,0.1013765495420174,-0.9948481267022392,0
22851,23283,32100.97249509756,62488165,148.74018175804886,969.671452627404,0.8952403665472681,-12.07290094448321,0.8952403665472681,0.222813793416322,0.013595145683184,-0.9999075817363589,0
9831,10077,28491.10190332592,24606760,272.0092188380137,48.52749221187258,-0.6619365972632251,6.385847928651304,-0.6619365972632251,1.7103917675078435,-0.0971383700323011,0.995270886275424,0
19977,20337,31418.082491724483,54800769,1037.5182921611429,931.0426426927452,-12.302545678548416,-3.165503057035989,-12.302545678548416,-0.0277464811591965,-0.9859365483140362,0.167120084665501,0
7995,7989,55820.13641915775,15374472,1356.5135287369403,1077.1715683262917,-2.105274163226814,-3.55078028278018,-2.105274163226814,-1.2839476527021227,-0.5107145819983274,-0.8597503217413028,0
19785,19665,31275.951589347194,53295885,947.681836619957,894.7317506714196,11.00222504358467,8.718913555254977,11.00222504358467,0.2855227070662906,0.8091685426876093,0.5875766073669123,0
20241,19899,31366.125177067024,54216241,1020.452361491281,936.135030107561,14.617232703142578,3.6575338946640046,14.617232703142578,-0.1778006747978247,0.9731324353537196,0.230246092827953,0
16065,15657,30177.458172704424,42078929,230.544945629175,365.64639766515614,2.0943276961156814,-14.085839726662757,2.0943276961156814,0.2443386908208047,0.0770100325429944,-0.997030317938089,0
13197,13065,29395.66570320184,33965931,148.35065377770954,843.7114666687755,-1.9021065174801968,14.64903771530093,-1.9021065174801968,0.6595459052927559,0.0377152173819442,0.999288528092779,0
6735,6777,27644.953760014003,16820836,167.40012838699275,889.5583068737548,0.002026695716903,0.0021406160629003,0.002026695716903,0.0003227903290042,-0.999736334080627,0.0229621932538867,0
1419,1539,25846.82207298899,3383207,172.49175930195722,754.0135577850281,1.6154331486353195,-11.041121227426062,1.6154331486353195,-0.3052808108858452,0.1013765495420174,-0.9948481267022392,0
22851,23283,32100.97249509756,62488165,148.74018175804886,969.671452627404,0.8952403665472681,-12.07290094448321,0.8952403665472681,0.222813793416322,0.013595145683184,-0.9999075817363589,0
9831,10077,28491.10190332592,24606760,272.0092188380137,48.52749221187258,-0.6619365972632251,6.385847928651304,-0.6619365972632251,1.7103917675078435,-0.0971383700323011,0.995270886275424,0
19977,20337,31418.082491724483,54800769,1037.5182921611429,931.0426426927452,-12.302545678548416,-3.165503057035989,-12.302545678548416,-0.0277464811591965,-0.9859365483140362,0.167120084665501,0
7995,7989,55820.13641915775,15374472,1356.5135287369403,1077.1715683262917,-2.105274163226814,-3.55078028278018,-2.105274163226814,-1.2839476527021227,-0.5107145819983274,-0.8597503217413028,0
19785,19665,31275.951589347194,53295885,947.681836619957,894.7317506714196,11.00222504358467,8.718913555254977,11.00222504358467,0.2855227070662906,0.8091685426876093,0.5875766073669123,0
20241,19899,31366.125177067024,54216241,1020.452361491281,936.135030107561,14.617232703142578,3.6575338946640046,14.617232703142578,-0.1778006747978247,0.9731324353537196,0.230246092827953,0
16065,15657,30177.458172704424,42078929,230.544945629175,365.64639766515614,2.0943276961156814,-14.085839726662757,2.0943276961156814,0.2443386908208047,0.0770100325429944,-0.997030317938089,0
13197,13065,29395.66570320184,33965931,148.35065377770954,843.7114666687755,-1.9021065174801968,14.64903771530093,-1.9021065174801968,0.6595459052927559,0.0377152173819442,0.999288528092779,0
6735,6777,27644.953760014003,16820836,167.40012838699275,889.5583068737548,0.002026695716903,0.0021406160629003,0.002026695716903,0.0003227903290042,-0.999736334080627,0.0229621932538867,0
14421,13995,29729.866957062804,37562891,208.8062690595116,868.9485076905422,-0.1089421440484246,-0.014480925699931,-0.1089421440484246,0.0191269116795094,-0.9796372303603011,0.2007757378071319,4
17379,17391,30573.318876549063,45803292,248.5773161439712,176.00952048853526,-2.1893091510799607,14.33595928231709,-2.1893091510799607,0.3020470906989916,-0.1442862244501485,0.9895359950168168,4
14421,13995,29729.866957062804,37562891,208.8062690595116,868.9485076905422,-0.1089421440484246,-0.014480925699931,-0.1089421440484246,0.0191269116795094,-0.9796372303603011,0.2007757378071319,4
17379,17391,30573.318876549063,45803292,248.5773161439712,176.00952048853526,-2.1893091510799607,14.33595928231709,-2.1893091510799607,0.3020470906989916,-0.1442862244501485,0.9895359950168168,4
10587,10851,28742.98602540191,27090920,971.7360230689334,967.6691253667584,-13.537811149416036,-13.042300556131009,-13.537811149416036,0.1686304411952326,-0.8348820180585873,-0.55042893812228,2
16161,16233,30356.552161802905,44198556,1190.9123476989848,976.7563551107212,19.23521248260604,13.920454798606762,19.23521248260604,0.0711357747340281,0.9755198316565632,0.2199114777467305,6
9045,9051,28246.836622427705,21991272,1082.6944403921975,942.6804203201198,-6.422296864804639,0.9533520402003632,-6.422296864804639,-0.1192782971182197,-0.9916187020972548,0.1291988763533028,6
17415,17811,30722.309826937177,47067554,216.63838624378087,391.4210183362041,30.965873317244185,36.81151877617883,30.965873317244185,1.1829425248529193,-0.0216908956995871,0.9997647248446756,7
8325,8073,28015.10099222468,19715217,896.1907760515387,584.8652517868834,25.57667612993778,11.82678544671102,25.57667612993778,-0.1991495870430042,0.6108378984765636,0.7917556831401562,7
5427,5451,53496.93497787559,11050186,983.0698969584656,1152.4508869113702,0.000218768093141,0.000218768093141,0.000218768093141,0.0001172906930131,-0.0020357696107206,-0.9999979278188992,3
2805,2511,26294.76923001491,5941282,1024.681950873627,827.2341134587871,7.18063976836043,11.311582158086177,7.18063976836043,0.0931818144360884,0.5571036435772194,0.830442972342464,3
13113,13035,29355.21952449583,33600960,177.6977877762926,720.1328677204091,8.307343592697935,6.710539834156679,8.307343592697935,-0.5269623906495089,0.0489184840226632,-0.9988027742857568,5
3363,3351,52317.54157487673,7332570,142.22208998746584,857.4107495992096,20.66823734330815,29.81327006893728,20.66823734330815,-3.750469993365708,0.0495262516001845,0.998772822218564,5
4317,4293,52815.09347694988,9010791,966.7450841322984,1217.362613520976,-2.202880709369896,15.01816684956031,-2.202880709369896,0.4503424798505925,-0.1234980941948867,0.9923448093935046,1
17379,17391,30689.31888113652,46714361,1307.1966556029834,1297.5656606369869,2.981532506523337e-05,2.981532506523337e-05,2.981532506523337e-05,6.49983166173878e-06,0.0213203457272749,0.9997726955953884,1
9585,9711,28374.414870708435,23380104,744.1695375526364,358.9211558005213,-0.109335500043348,1.0580526641470545,-0.109335500043348,2.731498813040943,-0.1004945242154616,0.9949376114122472,1
4317,4293,52815.09347694988,9010791,966.7450841322984,1217.362613520976,-2.202880709369896,15.01816684956031,-2.202880709369896,0.4503424798505925,-0.1234980941948867,0.9923448093935046,1
14421,13995,29729.866957062804,37562891,208.8062690595116,868.9485076905422,-0.1089421440484246,-0.014480925699931,-0.1089421440484246,0.0191269116795094,-0.9796372303603011,0.2007757378071319,4
17379,17391,30573.318876549063,45803292,248.5773161439712,176.00952048853526,-2.1893091510799607,14.33595928231709,-2.1893091510799607,0.3020470906989916,-0.1442862244501485,0.9895359950168168,4
20517,20313,31418.05578768352,54800486,215.2999552356718,380.9409996002382,16.3862140238451,34.777047264289905,16.3862140238451,-0.0012862694625861,-0.1272569219180433,0.9918697877362456,7
